DistrictName,DistrictId,Constituency,CandidateName,PartyId,PartyName
Rupandehi,46,5,Mohammad Islam Musalman,62,Tarai Madhes Loktantrik Party
Rupandehi,46,5,Ishwori Ghimire,3,Rastriya Janshakti Party
Rupandehi,46,5,Nathu Prasad Chaudhari Tharu,99,Independent
Rupandehi,46,5,Khumananda Dangase,57,Shanti Party Nepal
Rupandehi,46,5,Jagi Lal Thapa,7,Nepal Workers and Peasants Party
Rupandehi,46,5,Krishna Kumar Upadhya Pokhrel,5,Janamorcha Nepal
Rupandehi,46,5,Ram Ujagir Pandey,99,Independent
Rupandehi,46,5,Dev Narayan Kalwar,99,Independent
Rupandehi,46,5,Bed Prasad Sharma,13,Rastriya Prajatantra Party Nepal
Rupandehi,46,5,Abbu Harera Musalman,99,Independent
Rupandehi,46,5,Chhabilal Thapamagar,99,Independent
Rupandehi,46,5,Netra Prasad Ghimire,99,Independent
Rupandehi,46,5,Devi Prasad Acharya,99,Independent
Rupandehi,46,6,Omprakash Yadav,24,"Madhesi People's Rights Forum, Nepal"
Rupandehi,46,6,Sarvendra Nath Sukla,62,Tarai Madhes Loktantrik Party
Rupandehi,46,6,Asthabhuja Pathak,2,Nepali Congress
Rupandehi,46,6,Devendranath Pandey,6,Communist Party of Nepal (Maoists)
Rupandehi,46,6,Harishchandra Saithwar,20,Nepal Sadhvawana Party (Anandidevi)
Rupandehi,46,6,Babulal Yadhav,1,Communist Party of Nepal  (UML)
Rupandehi,46,6,Bishnu Maya Bhusal,13,Rastriya Prajatantra Party Nepal
Rupandehi,46,6,Ram Shankar Tripathi,61,Sadhvawana Party
Rupandehi,46,6,Rajkumar Singh,4,Rastriya Prajatantra Party
Rupandehi,46,6,Ram Ratan Kewat,99,Independent
Rupandehi,46,6,Prashuram Kurmi,14,Communist Party of Nepal (Unified)
Rupandehi,46,6,Chhedi Gaderiya,3,Rastriya Janshakti Party
Rupandehi,46,6,Dev Narayan Pal,58,Nepal Janata Party
Rupandehi,46,6,Dayaram Yadhav,99,Independent
Rupandehi,46,6,Hariram Chaie,99,Independent
Rupandehi,46,6,Indrawati Tiwari,5,Janamorcha Nepal
Rupandehi,46,6,Muhammad Hasan Musalman,12,Rastriya Janamukti Party
Rupandehi,46,6,Ramapati Yadhav,99,Independent
Rupandehi,46,6,Ghanashyam Prasad Chaudhari Kurmi,99,Independent
Rupandehi,46,6,Gyan Yadhav,99,Independent
Rupandehi,46,6,Sano Ori Kewat,9,Rastriya Janamorcha
Rupandehi,46,6,YagyaJit Shah,99,Independent
Rupandehi,46,7,Muhammad Okil Musalman,24,"Madhesi People's Rights Forum, Nepal"
Rupandehi,46,7,Kamaleshor Puri Goswami,62,Tarai Madhes Loktantrik Party
Rupandehi,46,7,Chhabilal Bhusal,2,Nepali Congress
Rupandehi,46,7,Shyam Sundhar Gupta,20,Nepal Sadhvawana Party (Anandidevi)
Rupandehi,46,7,Man Mohan Chaudhari,61,Sadhvawana Party
Rupandehi,46,7,Maksudh Ali,6,Communist Party of Nepal (Maoists)
Rupandehi,46,7,Lailu Nisha Miya,1,Communist Party of Nepal  (UML)
Rupandehi,46,7,Phakharuddin Khan,4,Rastriya Prajatantra Party
Rupandehi,46,7,Mahamad Isarak DhuniyaMusalman,13,Rastriya Prajatantra Party Nepal
Rupandehi,46,7,Rammilan Prasad Kurmi,99,Independent
Rupandehi,46,7,Abdul Rahaman Musalman,99,Independent
Rupandehi,46,7,Sher Bahadur Rana,14,Communist Party of Nepal (Unified)
Rupandehi,46,7,Magaru Prasad,58,Nepal Janata Party
Rupandehi,46,7,Ramu Murau,99,Independent
Rupandehi,46,7,Muhammad Umar,3,Rastriya Janshakti Party
Rupandehi,46,7,Firojuddin Musalman,5,Janamorcha Nepal
Rupandehi,46,7,Roshan Sultan Musalman,99,Independent
Rupandehi,46,7,Indra Man Yadhav,99,Independent
Rupandehi,46,7,Safif Ahmad,99,Independent
Rupandehi,46,7,Rajan B.K,99,Independent
Rupandehi,46,7,Hementa Das Kurmi,9,Rastriya Janamorcha
Rupandehi,46,7,Udayman Dube,99,Independent
Rupandehi,46,7,Bikram Prasad Yadhav,99,Independent
Rupandehi,46,7,Dayaram Yadhav,99,Independent
Rupandehi,46,7,Praladh Kurmi,99,Independent
Rupandehi,46,7,Nirmal Humagain,99,Independent
Rupandehi,46,7,Jogendra Mallah,99,Independent
Kapilbastu,47,1,Deep Kumar Upadhaya (Lamichhane),2,Nepali Congress
Kapilbastu,47,1,Balaram Adhikari,1,Communist Party of Nepal  (UML)
Kapilbastu,47,1,Chandra Bahadur Chand,6,Communist Party of Nepal (Maoists)
Kapilbastu,47,1,Jit Bahadur Chaudhari Tharu,62,Tarai Madhes Loktantrik Party
Kapilbastu,47,1,Bishnu Raj Arayal,15,Communist Party of Nepal (M.L.)
Kapilbastu,47,1,Giridharilal Neupane,9,Rastriya Janamorcha
Kapilbastu,47,1,Baliram Tharu,4,Rastriya Prajatantra Party
Kapilbastu,47,1,Nagendra Prasad Rautar Tharu,12,Rastriya Janamukti Party
Kapilbastu,47,1,Khim Prasad Bhattrai,99,Independent
Kapilbastu,47,1,Devraj Aryal,5,Janamorcha Nepal
Kapilbastu,47,1,Ram Bahadur Raskoti,60,Lok Kalyankari Janata Party Nepal
Kapilbastu,47,1,Bechu Tharu,13,Rastriya Prajatantra Party Nepal
Kapilbastu,47,1,Shantu Ahir,20,Nepal Sadhvawana Party (Anandidevi)
Kapilbastu,47,1,Yamuna Prasad Mishra,24,"Madhesi People's Rights Forum, Nepal"
Kapilbastu,47,1,Chintamani Paudel,14,Communist Party of Nepal (Unified)
Kapilbastu,47,1,Krishna Bahadur Chaudhari,99,Independent
Kapilbastu,47,1,Ram Prasad Chaudhari,99,Independent
Kapilbastu,47,1,Bishnu Prasad Khanal,99,Independent
Kapilbastu,47,1,Dil bahadur Shrestha,99,Independent
Kapilbastu,47,1,Chhabilal Bhusal,99,Independent
Kapilbastu,47,1,Ram Achal Tharu,99,Independent
Kapilbastu,47,1,Tilak Kumar Thapa Kauchha,99,Independent
Kapilbastu,47,1,Chandrakanta Sharma,99,Independent
Kapilbastu,47,1,Tilak Ram Paudel,99,Independent
Kapilbastu,47,2,Dan Bahadur Kurmi,62,Tarai Madhes Loktantrik Party
Kapilbastu,47,2,RamLaut Tiwari,6,Communist Party of Nepal (Maoists)
Kapilbastu,47,2,Athar Kamal Musalman,2,Nepali Congress
Kapilbastu,47,2,Shatrughan Bilas Singh Kurmi,24,"Madhesi People's Rights Forum, Nepal"
Kapilbastu,47,2,Sahasram Yadav,1,Communist Party of Nepal  (UML)
Kapilbastu,47,2,Nishar Ahamad Khan,61,Sadhvawana Party
Kapilbastu,47,2,Shyam Dev Nau(Nai),99,Independent
Kapilbastu,47,2,Hari Ram Kurmi,13,Rastriya Prajatantra Party Nepal
Kapilbastu,47,2,Ravindra Nath Mishra,20,Nepal Sadhvawana Party (Anandidevi)
Kapilbastu,47,2,Sahid Ali Iraki,4,Rastriya Prajatantra Party
Kapilbastu,47,2,Shiva Prasad Paudel,9,Rastriya Janamorcha
Kapilbastu,47,2,Binod Kumar Teli (Gupta),58,Nepal Janata Party
Kapilbastu,47,2,Ashad Kamal,99,Independent
Kapilbastu,47,2,Jagatman K.C,5,Janamorcha Nepal
Kapilbastu,47,2,Mina Kumari Rana,12,Rastriya Janamukti Party
Kapilbastu,47,2,Ram Gopal Kurmi,99,Independent
Kapilbastu,47,2,Anabaruk Hak Musalman Dhobi,99,Independent
Kapilbastu,47,2,Krishna Bihari Lohar,99,Independent
Kapilbastu,47,2,Satish Chandra Sukla,99,Independent
Kapilbastu,47,3,Brijesh Kumar Gupta,62,Tarai Madhes Loktantrik Party
Kapilbastu,47,3,Sudhakar Pandey,2,Nepali Congress
Kapilbastu,47,3,Meghraj Gyawali,6,Communist Party of Nepal (Maoists)
Kapilbastu,47,3,Narayan Bahadur Singh,13,Rastriya Prajatantra Party Nepal
Kapilbastu,47,3,Najma Khatun,4,Rastriya Prajatantra Party
Kapilbastu,47,3,Ajad Ahamad Darji,1,Communist Party of Nepal  (UML)
Kapilbastu,47,3,Krishna Kubar Chaudhari,61,Sadhvawana Party
Kapilbastu,47,3,Pradeep Kumar Agrahari,24,"Madhesi People's Rights Forum, Nepal"
Kapilbastu,47,3,Kodai Prasad Gupta,20,Nepal Sadhvawana Party (Anandidevi)
Kapilbastu,47,3,Paramatma Pathak,99,Independent
Kapilbastu,47,3,Brij Bihari Sukla,5,Janamorcha Nepal
Kapilbastu,47,3,Shyam Narayan Sharma,58,Nepal Janata Party
Kapilbastu,47,3,Buddhi Sagar Kurmi,99,Independent
Kapilbastu,47,3,Okil Ahamad Shesh Kha,99,Independent
Kapilbastu,47,3,Rajendra Kumar Pandey,99,Independent
Kapilbastu,47,3,Sharada Paudel Khanal,9,Rastriya Janamorcha
Kapilbastu,47,3,Sanjay Kumar Shreebastav,99,Independent
Kapilbastu,47,4,Ishwar Dayal Mishra,62,Tarai Madhes Loktantrik Party
Kapilbastu,47,4,Akwal Ahamad Shah,24,"Madhesi People's Rights Forum, Nepal"
Kapilbastu,47,4,Iliyas Musalman,6,Communist Party of Nepal (Maoists)
Kapilbastu,47,4,Birendra Kumar Kanodia,2,Nepali Congress
Kapilbastu,47,4,Netraraj Adhikari,1,Communist Party of Nepal  (UML)
Kapilbastu,47,4,Rambaran Prasad Yadhav,20,Nepal Sadhvawana Party (Anandidevi)
Kapilbastu,47,4,Somai Pakiya,13,Rastriya Prajatantra Party Nepal
Kapilbastu,47,4,Ghinkan Kurmi,3,Rastriya Janshakti Party
Kapilbastu,47,4,Bashudev Prasad Pashi,58,Nepal Janata Party
Kapilbastu,47,4,Jay Prakash Pandey,4,Rastriya Prajatantra Party
Kapilbastu,47,4,Indramani Paudel,9,Rastriya Janamorcha
Kapilbastu,47,4,Abid Ali Dafali,99,Independent
Kapilbastu,47,4,Hira Bahadur Thapa,14,Communist Party of Nepal (Unified)
Kapilbastu,47,4,Shyam Sundar Chaudhari,61,Sadhvawana Party
Kapilbastu,47,4,Bijay Kumar Pandey,99,Independent
Kapilbastu,47,4,Bishnu Prasad Bhusal,5,Janamorcha Nepal
Kapilbastu,47,4,Bijay Kumar Mishra,99,Independent
Kapilbastu,47,4,Adalat Prasad Kori (Harijan),99,Independent
Kapilbastu,47,4,Shyam Kumar Jaysawal,99,Independent
Kapilbastu,47,4,Durga Prasad Pandey,99,Independent
Kapilbastu,47,4,Magani Ram Chaudhari (Kurmi),99,Independent
Kapilbastu,47,4,Gayatra Belbase,99,Independent
Kapilbastu,47,4,Parameshwar Dayal Mishra,99,Independent
Kapilbastu,47,4,Pramod Kumar Tiwari,99,Independent
Kapilbastu,47,4,Sanjay Kumar Mishra,99,Independent
Kapilbastu,47,4,Puran Prasad Kurmi,99,Independent
Kapilbastu,47,5,Abhisek Pratap Shah,24,"Madhesi People's Rights Forum, Nepal"
Kapilbastu,47,5,Manjur Ahamad,62,Tarai Madhes Loktantrik Party
Kapilbastu,47,5,Uma B.K,6,Communist Party of Nepal (Maoists)
Kapilbastu,47,5,Dr. Rudra Pratap Shah,2,Nepali Congress
Kapilbastu,47,5,Ram Prakash Kurmi,61,Sadhvawana Party
Kapilbastu,47,5,Safar Miya,1,Communist Party of Nepal  (UML)
Kapilbastu,47,5,Ali Bax Musalman,13,Rastriya Prajatantra Party Nepal
Kapilbastu,47,5,Shiva Prasad Kalwar,20,Nepal Sadhvawana Party (Anandidevi)
Kapilbastu,47,5,Narendraraj Chaudhari,3,Rastriya Janshakti Party
Kapilbastu,47,5,Mohamad Mustafa,4,Rastriya Prajatantra Party
Kapilbastu,47,5,Hira Bahadur Thapa,14,Communist Party of Nepal (Unified)
Kapilbastu,47,5,Ataur Rahaman Khan,99,Independent
Kapilbastu,47,5,Sushil Kumar Kurmi (Chudhari),58,Nepal Janata Party
Kapilbastu,47,5,Tulsiram Tharu,60,Lok Kalyankari Janata Party Nepal
Kapilbastu,47,5,Maniram Kohar,99,Independent
Kapilbastu,47,5,Asafak Ahamad Khan,22,Communist Party of Nepal (United Marxist)
Kapilbastu,47,5,Deuraje Kami,9,Rastriya Janamorcha
Kapilbastu,47,5,Gokul Singh,99,Independent
Kapilbastu,47,5,Mohammad Hasan Musalman,12,Rastriya Janamukti Party
Kapilbastu,47,5,Rabi Prakash Upadhaya,99,Independent
Kapilbastu,47,5,Gopikrishna Upadhaya,99,Independent
Kapilbastu,47,5,Lukaman Ahamad,99,Independent
Kapilbastu,47,5,Devendra Dutt Sukla,99,Independent
Kapilbastu,47,5,Mahesh Kalwar Jaisawal,99,Independent
Kapilbastu,47,5,Dilip Kumar Chaudhari,99,Independent
Mustang,48,1,Chandra Bahadur Gurung,1,Communist Party of Nepal  (UML)
Mustang,48,1,Sushil Man Sherchan,2,Nepali Congress
Mustang,48,1,Satya Narayan Serchan,6,Communist Party of Nepal (Maoists)
Mustang,48,1,Ful Maya Ghatane,4,Rastriya Prajatantra Party
Mustang,48,1,Subarna Kumari Hirachan,13,Rastriya Prajatantra Party Nepal
Myagdi,49,1,Govinda Paudel,6,Communist Party of Nepal (Maoists)
Myagdi,49,1,Nar Devi Pun,1,Communist Party of Nepal  (UML)
Myagdi,49,1,Resham Bahadur Baniya,2,Nepali Congress
Myagdi,49,1,Lok Bahadur Malla,4,Rastriya Prajatantra Party
Myagdi,49,1,Hom Lal Pun,14,Communist Party of Nepal (Unified)
Myagdi,49,1,Aite Darji,5,Janamorcha Nepal
Myagdi,49,1,Tanka Prasad Pun,12,Rastriya Janamukti Party
Myagdi,49,1,Jagat Prasad Gauchan,13,Rastriya Prajatantra Party Nepal
Myagdi,49,1,Chhem Bahadur B.K,9,Rastriya Janamorcha
Myagdi,49,1,Man Bahadur Charmakar,99,Independent
Baglung,50,1,Ramjee Prasad Sharma,1,Communist Party of Nepal  (UML)
Baglung,50,1,Chandra Bahadur Budha,6,Communist Party of Nepal (Maoists)
Baglung,50,1,Hari Prasad Shrestha,2,Nepali Congress
Baglung,50,1,Ammar Bahadur Thapa,9,Rastriya Janamorcha
Baglung,50,1,Tilak Bahadur Rijyal,15,Communist Party of Nepal (M.L.)
Baglung,50,1,Devi Lal Kadel,4,Rastriya Prajatantra Party
Baglung,50,1,Bal Bahadur Pun Magar,12,Rastriya Janamukti Party
Baglung,50,1,Jit Bahadur Kunwar,13,Rastriya Prajatantra Party Nepal
Baglung,50,1,Hem Raj Acharya,5,Janamorcha Nepal
Baglung,50,1,Saraswoti Pant,3,Rastriya Janshakti Party
Baglung,50,2,Chitra Prasad K.C.,9,Rastriya Janamorcha
Baglung,50,2,Mani Bhadra Sharma,2,Nepali Congress
Baglung,50,2,Lil Bahadur Thapa Magar,14,Communist Party of Nepal (Unified)
Baglung,50,2,Dhan Prasad Sapkota,6,Communist Party of Nepal (Maoists)
Baglung,50,2,Neer Bahadur Chhetri,15,Communist Party of Nepal (M.L.)
Baglung,50,2,Bet Prasad Sapkota,4,Rastriya Prajatantra Party
Baglung,50,2,Tika Kumari B.K.,5,Janamorcha Nepal
Baglung,50,2,Kul Bahadur Khadka,3,Rastriya Janshakti Party
Baglung,50,2,Kaman Singh Rana,12,Rastriya Janamukti Party
Baglung,50,2,Purna Prasad Padhya,13,Rastriya Prajatantra Party Nepal
Baglung,50,3,Nara Bahadur Pun,2,Nepali Congress
Baglung,50,3,Tel Bahadur Gharti,9,Rastriya Janamorcha
Baglung,50,3,Balawoti Sharma,6,Communist Party of Nepal (Maoists)
Baglung,50,3,Bhim Prasad Sherchan,1,Communist Party of Nepal  (UML)
Baglung,50,3,Prem Bahadur Hamal,4,Rastriya Prajatantra Party
Baglung,50,3,Prem Galami,5,Janamorcha Nepal
Baglung,50,3,Jit Bahadur Kunwar,13,Rastriya Prajatantra Party Nepal
Baglung,50,3,Chhatra Nath Poudel,3,Rastriya Janshakti Party
Parbat,51,1,Arjun Prasad Joshi,2,Nepali Congress
Parbat,51,1,Mana Rupa Sharma Subedi,6,Communist Party of Nepal (Maoists)
Parbat,51,1,Ganesh Sharma Poudel,1,Communist Party of Nepal  (UML)
Parbat,51,1,Bishnu Prasad Bhattrai,15,Communist Party of Nepal (M.L.)
Parbat,51,1,Rana Bahadur Chhetri,4,Rastriya Prajatantra Party
Parbat,51,1,Krishna Bahadur Sunar (B.K),5,Janamorcha Nepal
Parbat,51,1,Dab Bahadur Garbuja Pun Magar,12,Rastriya Janamukti Party
Parbat,51,1,Tejendra Prasad Poudel,14,Communist Party of Nepal (Unified)
Parbat,51,1,Rajandra Prasad Sharma,9,Rastriya Janamorcha
Parbat,51,1,Tek Bahadur Sarki,57,Shanti Party Nepal
Parbat,51,1,Kishor Gurung,13,Rastriya Prajatantra Party Nepal
Parbat,51,1,Bhim Bahadur Malla,99,Independent
Parbat,51,1,Megh Raj Sharma Acharya,99,Independent
Parbat,51,1,Tej Giri,99,Independent
Parbat,51,1,Ganga Subedi,99,Independent
Parbat,51,2,Gunakhar Basyal,6,Communist Party of Nepal (Maoists)
Parbat,51,2,Moti Prasad Poudel,1,Communist Party of Nepal  (UML)
Parbat,51,2,Giri Raj Gautam,2,Nepali Congress
Parbat,51,2,Ram Prasad Pathak,15,Communist Party of Nepal (M.L.)
Parbat,51,2,Dhurga Bahadur Malla,4,Rastriya Prajatantra Party
Parbat,51,2,Tek Bahadur Aale,9,Rastriya Janamorcha
Parbat,51,2,Prem Bahadur Rana,5,Janamorcha Nepal
Parbat,51,2,Ganesh Bahadur Kunwar,14,Communist Party of Nepal (Unified)
Parbat,51,2,Thakur Prasad Bhusal,13,Rastriya Prajatantra Party Nepal
Parbat,51,2,Kul Bahadur Chhetri,99,Independent
Parbat,51,2,Bhim Bahadur Malla,99,Independent
Parbat,51,2,Tej Giri,99,Independent
Parbat,51,2,Ganga Subedi,99,Independent
Rukum,52,1,Jun Kumari Roka (Oli),6,Communist Party of Nepal (Maoists)
Rukum,52,1,Keshar Man Rokka,2,Nepali Congress
Rukum,52,1,Devi Basnet,1,Communist Party of Nepal  (UML)
Rukum,52,1,Bishnu Prakash Malla,4,Rastriya Prajatantra Party
Rukum,52,1,Asha Budha,9,Rastriya Janamorcha
Rukum,52,1,Kalo Khadka,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Rukum,52,1,Rana Bir Gautam,57,Shanti Party Nepal
Rukum,52,1,Min Bahadur Budhathoki,13,Rastriya Prajatantra Party Nepal
Rukum,52,2,Janardan Sharma,6,Communist Party of Nepal (Maoists)
Rukum,52,2,Prem Prakash Oli,2,Nepali Congress
Rukum,52,2,Sher Bahadur K.C.,1,Communist Party of Nepal  (UML)
Rukum,52,2,Mukunda Bahadur Shah,4,Rastriya Prajatantra Party
Rukum,52,2,Dhan Bire Oli,5,Janamorcha Nepal
Rukum,52,2,Surya Narayan Shah,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Rukum,52,2,Shatrughan Shrestha,9,Rastriya Janamorcha
Rukum,52,2,Ganesh Kumar Shahi,13,Rastriya Prajatantra Party Nepal
Rolpa,53,1,Jaypuri Gharti,6,Communist Party of Nepal (Maoists)
Rolpa,53,1,Madhav Prasad Acharya,2,Nepali Congress
Rolpa,53,1,Ammar Bahadur Thapa,4,Rastriya Prajatantra Party
Rolpa,53,1,Prithvi Prasad Roka,1,Communist Party of Nepal  (UML)
Rolpa,53,1,Jit Bahadur Singh,9,Rastriya Janamorcha
Rolpa,53,1,Raj Kumar Kachhepati,5,Janamorcha Nepal
Rolpa,53,1,Bishnu Kumar Subedi,3,Rastriya Janshakti Party
Rolpa,53,1,Gyanu Pun,14,Communist Party of Nepal (Unified)
Rolpa,53,1,Yagya Bahadur Budhathoki,13,Rastriya Prajatantra Party Nepal
Rolpa,53,1,Surya Bahadur Bista,99,Independent
Rolpa,53,1,Deuram Oli Chhetri,99,Independent
Rolpa,53,2,Puspa Kamal Dahal (Prachanda),6,Communist Party of Nepal (Maoists)
Rolpa,53,2,Shant Kumar Oli,1,Communist Party of Nepal  (UML)
Rolpa,53,2,Bhim Kumari Budha (Magar),2,Nepali Congress
Rolpa,53,2,Krishna Prasad Updhyaya,4,Rastriya Prajatantra Party
Rolpa,53,2,Gouraj Dangi,5,Janamorcha Nepal
Rolpa,53,2,Dal Bir Pun,3,Rastriya Janshakti Party
Rolpa,53,2,Tika Bahadur Oli,13,Rastriya Prajatantra Party Nepal
Rolpa,53,2,Hasta Mani Pun,9,Rastriya Janamorcha
Pyuthan,54,1,Narayan Prasad Adhikari,6,Communist Party of Nepal (Maoists)
Pyuthan,54,1,Hari Acharya,9,Rastriya Janamorcha
Pyuthan,54,1,Dhan Bahadur Rayamajhi,1,Communist Party of Nepal  (UML)
Pyuthan,54,1,Diwakar Gautam,2,Nepali Congress
Pyuthan,54,1,Dhaneshwar Gautam,15,Communist Party of Nepal (M.L.)
Pyuthan,54,1,Rabi Lal Roka Magar,4,Rastriya Prajatantra Party
Pyuthan,54,1,Purna Bahadur Gurung,14,Communist Party of Nepal (Unified)
Pyuthan,54,1,Karna Dhoj K.C.,5,Janamorcha Nepal
Pyuthan,54,2,Deepak Bahadur K.C.,6,Communist Party of Nepal (Maoists)
Pyuthan,54,2,Bom Bahadur Khatri,9,Rastriya Janamorcha
Pyuthan,54,2,Ramesh Prasad Rajbhandari,1,Communist Party of Nepal  (UML)
Pyuthan,54,2,Mukti Prasad Sharma,2,Nepali Congress
Pyuthan,54,2,Pit Bahadur Mahatara,14,Communist Party of Nepal (Unified)
Pyuthan,54,2,Govinda Bahadur K.K.,15,Communist Party of Nepal (M.L.)
Pyuthan,54,2,Khem Raj Pandit,4,Rastriya Prajatantra Party
Pyuthan,54,2,Krishna Prasad Pokhrel,99,Independent
Pyuthan,54,2,Saraswati Subedi,5,Janamorcha Nepal
Salyan,55,1,Tek Bahadur Basnet,6,Communist Party of Nepal (Maoists)
Salyan,55,1,Prakash Jwala,1,Communist Party of Nepal  (UML)
Salyan,55,1,Dhrub Raj Puri,2,Nepali Congress
Salyan,55,1,Yagyaswari Shah,4,Rastriya Prajatantra Party
Salyan,55,1,Guru Prasad Bhandari,3,Rastriya Janshakti Party
Salyan,55,1,Mahesh Devkota,14,Communist Party of Nepal (Unified)
Salyan,55,1,Purna Bahadur Dhami,9,Rastriya Janamorcha
Salyan,55,1,Khadka Bahadur Pun Magar,12,Rastriya Janamukti Party
Salyan,55,2,Uma Kant Sharma,6,Communist Party of Nepal (Maoists)
Salyan,55,2,Udaya  Bahadur Bohara,1,Communist Party of Nepal  (UML)
Salyan,55,2,Dilli Raj Regmi,2,Nepali Congress
Salyan,55,2,Shamsher  Bahadur Chalaune,4,Rastriya Prajatantra Party
Salyan,55,2,Dhan Sing Budha,14,Communist Party of Nepal (Unified)
Salyan,55,2,Dambar  Bahadur K.C.,3,Rastriya Janshakti Party
Salyan,55,2,Khopi Ram Bhandari,5,Janamorcha Nepal
Salyan,55,2,Purushottam Bhattrai,99,Independent
Salyan,55,2,Dandabir Pun,12,Rastriya Janamukti Party
Salyan,55,2,Resham Raj Sharma,9,Rastriya Janamorcha
Salyan,55,2,Narayan Prasad Sharma,99,Independent
Dang,56,1,Indra Jit Tharu,6,Communist Party of Nepal (Maoists)
Dang,56,1,Khum  Bahadur Khadka,2,Nepali Congress
Dang,56,1,Rewati Raman Sharma Ghimire,1,Communist Party of Nepal  (UML)
Dang,56,1,Tilik Ram Basnet,15,Communist Party of Nepal (M.L.)
Dang,56,1,Yogendra Tharu Chaudhari,66,Federal Democratic National Forum
Dang,56,1,Narayan Nath Yogi,9,Rastriya Janamorcha
Dang,56,1,Kamal Narayan Chaudhari,4,Rastriya Prajatantra Party
Dang,56,1,Najir Ahamad Siddiki,24,"Madhesi People's Rights Forum, Nepal"
Dang,56,1,Jit Bahadur Bhudha Magar,12,Rastriya Janamukti Party
Dang,56,1,Dharma Raj Sharma,5,Janamorcha Nepal
Dang,56,1,Ratan Singh Pandey,3,Rastriya Janshakti Party
Dang,56,1,Dewan Jung Chaudhari,99,Independent
Dang,56,1,Sanjay Chaudhari,13,Rastriya Prajatantra Party Nepal
Dang,56,1,Ram Lakhan Chaudhari (Kumal),99,Independent
Dang,56,2,Dama Kumari Sharma,6,Communist Party of Nepal (Maoists)
Dang,56,2,Krishna Kishor Ghimire (Sharma),2,Nepali Congress
Dang,56,2,Naru Lal Chaudhari,1,Communist Party of Nepal  (UML)
Dang,56,2,Prabhu Chaudhari,15,Communist Party of Nepal (M.L.)
Dang,56,2,Lal Mani Sharma,9,Rastriya Janamorcha
Dang,56,2,Ali Mohammad Miya,4,Rastriya Prajatantra Party
Dang,56,2,Nim Bahadur Gharti Magar,14,Communist Party of Nepal (Unified)
Dang,56,2,Chet Ram Chaudhari,24,"Madhesi People's Rights Forum, Nepal"
Dang,56,2,Dushyant Chaudhari,5,Janamorcha Nepal
Dang,56,2,Ghan  Shyam Oli,3,Rastriya Janshakti Party
Dang,56,2,Bimala Giri,12,Rastriya Janamukti Party
Dang,56,2,Kul Raj Neupane,13,Rastriya Prajatantra Party Nepal
Dang,56,2,Madhu Sudan Sharma Ghimire,99,Independent
Dang,56,3,Krishna Bahadur Mahara,6,Communist Party of Nepal (Maoists)
Dang,56,3,Anita Devkota,2,Nepali Congress
Dang,56,3,Chhabilal Oli,1,Communist Party of Nepal  (UML)
Dang,56,3,Mangal Prasad Chaudhari,15,Communist Party of Nepal (M.L.)
Dang,56,3,Dinesh  Bahadur Neupane,4,Rastriya Prajatantra Party
Dang,56,3,Kashi Nath Pokhrel,9,Rastriya Janamorcha
Dang,56,3,Tilak Ram Sharma,3,Rastriya Janshakti Party
Dang,56,3,Jhak  Bahadur Basnet,14,Communist Party of Nepal (Unified)
Dang,56,3,Hit  Bahadur Thapa Magar,12,Rastriya Janamukti Party
Dang,56,3,Bishow Raj Sharma,5,Janamorcha Nepal
Dang,56,3,Tirtha Raj Neupane,99,Independent
Dang,56,3,Bishow Dev Shah,13,Rastriya Prajatantra Party Nepal
Dang,56,3,Sashidhar Gautam,99,Independent
Dang,56,4,Shiv Raj Gautam,6,Communist Party of Nepal (Maoists)
Dang,56,4,Dilli  Bahadur Chaudhari,2,Nepali Congress
Dang,56,4,Yub Raj Gyawali,1,Communist Party of Nepal  (UML)
Dang,56,4,Mahendra Shah,15,Communist Party of Nepal (M.L.)
Dang,56,4,Top  Bahadur Shah,4,Rastriya Prajatantra Party
Dang,56,4,Dorna Bahadur Gharti,9,Rastriya Janamorcha
Dang,56,4,Bharat Mani Dahal,5,Janamorcha Nepal
Dang,56,4,Debaki Adhikari,3,Rastriya Janshakti Party
Dang,56,4,Lila Kumari Pun,12,Rastriya Janamukti Party
Dang,56,4,Tej  Bahadur Basnet,13,Rastriya Prajatantra Party Nepal
Dang,56,4,Megh Raj Bhandari,14,Communist Party of Nepal (Unified)
Dang,56,4,Tanka Prasad Chaudhari,99,Independent
Dang,56,4,Om Prakash Gupta,20,Nepal Sadhvawana Party (Anandidevi)
Dang,56,4,Dambar Bahadur Oli,99,Independent
Dang,56,4,Dala Bahadur Basnet,99,Independent
Dang,56,4,Maite Chaudhari,99,Independent
Dang,56,4,Dhan Bir Chaudhari,99,Independent
Dang,56,5,Sushma Sharma Ghimire,6,Communist Party of Nepal (Maoists)
Dang,56,5,Dipak Giri,2,Nepali Congress
Dang,56,5,Gita Devi Sharma,1,Communist Party of Nepal  (UML)
Dang,56,5,Sim Lal Chaudhari,15,Communist Party of Nepal (M.L.)
Dang,56,5,Bal Bhadra Oli Chhetri,3,Rastriya Janshakti Party
Dang,56,5,Amrit  Bahadur B.K.,5,Janamorcha Nepal
Dang,56,5,Yam Prasad Bhattrai,9,Rastriya Janamorcha
Dang,56,5,Amrit Bahadur Budha,7,Nepal Workers and Peasants Party
